L3_options_20190815
UnderlyingSymbol,UnderlyingPrice,Flags,OptionSymbol,Type,Expiration, DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,T1OpenInterest,IVMean,IVBid,IVAsk,Delta,Gamma,Theta,Vega,AKA
ABT,83.94,*,ABT190927P00090000,put,09/27/2019,08/15/2019,90,0,6.4,6.7,0,0,0,0.2248,0.206,0.2436,-0.8,0.0435,-6.2915,7.9917,ABT190927P00090000
ABT,83.94,*,ABT190927C00090500,call,09/27/2019,08/15/2019,90.5,0,0.41,0.6,0,0,0,0.2106,0.1971,0.2241,0.163,0.0409,-6.6449,7.0393,ABT190927C00090500
ABT,83.94,*,ABT190927P00090500,put,09/27/2019,08/15/2019,90.5,0,6.8,7.05,0,0,0,0.2195,0.2024,0.2366,-0.8258,0.0409,-5.4365,7.3346,ABT190927P00090500
ABT,83.94,*,ABT190927C00091000,call,09/27/2019,08/15/2019,91,0,0.33,0.51,0,0,0,0.208,0.1941,0.222,0.1416,0.0377,-5.9701,6.4114,ABT190927C00091000
ABT,83.94,*,ABT190927P00091000,put,09/27/2019,08/15/2019,91,0,7.2,7.55,0,0,0,0.2222,0.1968,0.2477,-0.8409,0.0381,-5.087,6.9169,ABT190927P00091000
ABT,83.94,*,ABT190927C00091500,call,09/27/2019,08/15/2019,91.5,0.53,0.27,0.47,0,10,10,0.2094,0.1928,0.2261,0.1267,0.0347,-5.5587,5.9385,ABT190927C00091500
ABT,83.94,*,ABT190927P00091500,put,09/27/2019,08/15/2019,91.5,0,7.65,7.9,0,0,0,0.2176,0.1976,0.2377,-0.8632,0.0352,-4.2793,6.2506,ABT190927P00091500
ABT,83.94,*,ABT190927C00095000,call,09/27/2019,08/15/2019,95,0,0.08,0.14,0,0,0,0.2072,0.1966,0.2179,0.0458,0.0162,-2.5265,2.7477,ABT190927C00095000
ABT,83.94,*,ABT190927P00095000,put,09/27/2019,08/15/2019,95,0,10.95,11.3,0,0,0,0.2479,0.2069,0.289,-0.9184,0.0212,-2.8394,4.2951,ABT190927P00095000
ABT,83.94,*,ABT191018C00045000,call,10/18/2019,08/15/2019,45,0,38.9,39.2,0,0,0,0.4565,0,0.7818,0.9982,0.0001,-0.3672,0.045,ABT191018C00045000
ABT,83.94,*,ABT191018P00045000,put,10/18/2019,08/15/2019,45,0.05,0.04,0.05,51,211,262,0.629,0.6203,0.6376,-0.0059,0.0008,-1.0469,0.5821,ABT191018P00045000
ABT,83.94,*,ABT191018C00050000,call,10/18/2019,08/15/2019,50,0,33.95,34.3,0,0,0,0.4565,0,0.7044,0.9962,0.0005,-0.7514,0.2521,ABT191018C00050000
ABT,83.94,*,ABT191018P00050000,put,10/18/2019,08/15/2019,50,0.09,0.1,0.14,0,56,56,0.6081,0.5926,0.6236,-0.0145,0.0017,-2.2384,1.289,ABT191018P00050000
ABT,83.94,*,ABT191018C00055000,call,10/18/2019,08/15/2019,55,0,28.95,29.4,0,0,0,0.4565,0,0.6216,0.9887,0.0016,-1.7336,0.9195,ABT191018C00055000
ABT,83.94,*,ABT191018P00055000,put,10/18/2019,08/15/2019,55,0.14,0.12,0.19,0,13,13,0.5293,0.5093,0.5494,-0.0207,0.0027,-2.6287,1.7421,ABT191018P00055000
ABT,83.94,*,ABT191018C00060000,call,10/18/2019,08/15/2019,60,0,24.1,24.55,0,0,0,0.4565,0.3629,0.5501,0.9681,0.0043,-3.776,2.4066,ABT191018C00060000
ABT,83.94,*,ABT191018P00060000,put,10/18/2019,08/15/2019,60,0,0.21,0.26,0,0,0,0.4694,0.4598,0.4789,-0.0337,0.0046,-3.4997,2.6214,ABT191018P00060000
ABT,83.94,*,ABT191018C00065000,call,10/18/2019,08/15/2019,65,0,19.3,19.7,0,0,0,0.4212,0.3723,0.47,0.9391,0.008,-5.6968,4.1291,ABT191018C00065000
ABT,83.94,*,ABT191018P00065000,put,10/18/2019,08/15/2019,65,0,0.35,0.41,0,0,0,0.4155,0.408,0.423,-0.0572,0.0079,-4.7209,4.0078,ABT191018P00065000
ABT,83.94,*,ABT191018C00070000,call,10/18/2019,08/15/2019,70,0,14.5,14.95,0,0,0,0.3618,0.3246,0.3991,0.9013,0.0136,-7.0117,6.0071,ABT191018C00070000
ABT,83.94,*,ABT191018P00070000,put,10/18/2019,08/15/2019,70,0,0.6,0.66,0,0,0,0.3639,0.3589,0.3688,-0.0983,0.0136,-6.2201,6.0587,ABT191018P00070000
ABT,83.94,*,ABT191018C00075000,call,10/18/2019,08/15/2019,75,10.4,10.05,10.25,29,59,88,0.3094,0.298,0.3207,0.8296,0.0233,-8.6187,8.8063,ABT191018C00075000
ABT,83.94,*,ABT191018P00075000,put,10/18/2019,08/15/2019,75,1.13,1.1,1.17,3,32,29,0.3205,0.3166,0.3244,-0.1762,0.0231,-8.117,9.0472,ABT191018P00075000
ABT,83.94,*,ABT191018C00077500,call,10/18/2019,08/15/2019,77.5,8.15,7.9,8.15,4,19,23,0.2875,0.2757,0.2993,0.7714,0.03,-9.474,10.5355,ABT191018C00077500
ABT,83.94,*,ABT191018P00077500,put,10/18/2019,08/15/2019,77.5,1.37,1.5,1.58,0,61,61,0.3002,0.2965,0.304,-0.2352,0.0293,-8.9733,10.7419,ABT191018P00077500
ABT,83.94,*,ABT191018C00080000,call,10/18/2019,08/15/2019,80,6.3,6.05,6.2,11,25,36,0.2718,0.266,0.2775,0.6916,0.0369,-10.3048,12.2717,ABT191018C00080000
ABT,83.94,*,ABT191018P00080000,put,10/18/2019,08/15/2019,80,2.05,2.09,2.17,27,125,153,0.2835,0.2803,0.2868,-0.3126,0.0357,-9.679,12.3693,ABT191018P00080000
ABT,83.94,*,ABT191018C00082500,call,10/18/2019,08/15/2019,82.5,4.4,4.35,4.45,1,74,74,0.2552,0.2515,0.2589,0.5937,0.0434,-10.5682,13.535,ABT191018C00082500
ABT,83.94,*,ABT191018P00082500,put,10/18/2019,08/15/2019,82.5,2.84,2.89,3.05,6,1953,1952,0.2709,0.265,0.2768,-0.4077,0.0409,-10.0245,13.559,ABT191018P00082500
ABT,83.94,*,ABT191018C00085000,call,10/18/2019,08/15/2019,85,3.15,2.93,3,32,550,552,0.241,0.2384,0.2435,0.4794,0.0472,-10.1706,13.911,ABT191018C00085000
ABT,83.94,*,ABT191018P00085000,put,10/18/2019,08/15/2019,85,4.05,4,4.1,61,340,377,0.2581,0.2545,0.2617,-0.5151,0.0441,-9.6366,13.9174,ABT191018P00085000
ABT,83.94,*,ABT191018C00087500,call,10/18/2019,08/15/2019,87.5,1.95,1.82,1.88,206,212,362,0.2289,0.2266,0.2312,0.3582,0.0466,-8.9945,13.0459,ABT191018C00087500
ABT,83.94,*,ABT191018P00087500,put,10/18/2019,08/15/2019,87.5,4.92,5.35,5.65,0,68,68,0.2526,0.2413,0.264,-0.624,0.0429,-8.7582,13.2397,ABT191018P00087500
ABT,83.94,*,ABT191018C00090000,call,10/18/2019,08/15/2019,90,1.1,1.04,1.12,7,162,169,0.2212,0.2176,0.2247,0.2468,0.0408,-7.3018,11.0277,ABT191018C00090000
ABT,83.94,*,ABT191018P00090000,put,10/18/2019,08/15/2019,90,7,7.1,7.35,45,0,44,0.2487,0.238,0.2594,-0.7237,0.0383,-7.3138,11.6548,ABT191018P00090000
ABT,83.94,*,ABT191018C00092500,call,10/18/2019,08/15/2019,92.5,0.84,0.54,0.59,0,74,74,0.2123,0.2093,0.2153,0.1523,0.0317,-5.2062,8.2313,ABT191018C00092500
ABT,83.94,*,ABT191018P00092500,put,10/18/2019,08/15/2019,92.5,9.05,9,9.4,15,24,39,0.247,0.2261,0.268,-0.8061,0.0316,-5.6178,9.5554,ABT191018P00092500
ABT,83.94,*,ABT191018C00095000,call,10/18/2019,08/15/2019,95,0.47,0.26,0.3,0,3,3,0.2074,0.2038,0.211,0.0867,0.0218,-3.3967,5.5193,ABT191018C00095000
ABT,83.94,*,ABT191018P00095000,put,10/18/2019,08/15/2019,95,10.75,11.2,11.65,0,2,2,0.2556,0.2263,0.2848,-0.8599,0.0247,-4.3901,7.7243,ABT191018P00095000
ABT,83.94,*,ABT191018C00100000,call,10/18/2019,08/15/2019,100,0.11,0.04,0.07,0,7,7,0.2004,0.1922,0.2087,0.0214,0.0073,-1.0584,1.7903,ABT191018C00100000
ABT,83.94,*,ABT191018P00100000,put,10/18/2019,08/15/2019,100,0,16,16.35,0,0,0,0.2878,0.2551,0.3204,-0.9148,0.0153,-2.9859,5.378,ABT191018P00100000
ABT,83.94,*,ABT191018C00105000,call,10/18/2019,08/15/2019,105,0,0,0.06,0,0,0,0.2188,0,0.251,0.0086,0.003,-0.523,0.8139,ABT191018C00105000
ABT,83.94,*,ABT191018P00105000,put,10/18/2019,08/15/2019,105,0,20.95,21.25,0,0,0,0.3351,0.301,0.3691,-0.9339,0.0108,-2.6515,4.4136,ABT191018P00105000
ABT,83.94,*,ABT191018C00110000,call,10/18/2019,08/15/2019,110,0,0,0.03,0,0,0,0.2188,0,0.269,0.0019,0.0008,-0.1357,0.2117,ABT191018C00110000
ABT,83.94,*,ABT191018P00110000,put,10/18/2019,08/15/2019,110,0,25.9,26.25,0,0,0,0.3845,0.3397,0.4292,-0.943,0.0083,-2.6071,3.9194,ABT191018P00110000
ABT,83.94,*,ABT191115C00042500,call,11/15/2019,08/15/2019,42.5,0,41.35,41.7,0,0,0,0.3656,0,0.7082,0.9976,0,-0.1963,0.0108,ABT191115C00042500
ABT,83.94,*,ABT191115P00042500,put,11/15/2019,08/15/2019,42.5,0.13,0.03,0.13,0,14,14,0.599,0.5423,0.6557,-0.0075,0.0008,-1.0277,0.867,ABT191115P00042500
ABT,83.94,*,ABT191115C00045000,call,11/15/2019,08/15/2019,45,0,38.9,39.25,0,0,0,0.3656,0,0.6728,0.9974,0.0001,-0.2703,0.0342,ABT191115C00045000
ABT,83.94,*,ABT191115P00045000,put,11/15/2019,08/15/2019,45,0.05,0.05,0.15,0,9,9,0.5756,0.5317,0.6195,-0.0101,0.0011,-1.2864,1.1303,ABT191115P00045000
ABT,83.94,*,ABT191115C00047500,call,11/15/2019,08/15/2019,47.5,27.75,36.4,36.8,0,0,0,0.3656,0,0.6365,0.997,0.0001,-0.3696,0.0926,ABT191115C00047500
ABT,83.94,*,ABT191115P00047500,put,11/15/2019,08/15/2019,47.5,0.27,0.08,0.18,0,8,8,0.5547,0.521,0.5885,-0.0138,0.0015,-1.6177,1.4763,ABT191115P00047500
ABT,83.94,*,ABT191115C00050000,call,11/15/2019,08/15/2019,50,0,33.9,34.35,0,0,0,0.3656,0,0.5997,0.996,0.0003,-0.5184,0.22,ABT191115C00050000
ABT,83.94,*,ABT191115P00050000,put,11/15/2019,08/15/2019,50,0.42,0.1,0.2,0,3,3,0.5228,0.4943,0.5514,-0.0168,0.0019,-1.8039,1.7483,ABT191115P00050000
ABT,83.94,*,ABT191115C00055000,call,11/15/2019,08/15/2019,55,29.83,29,29.5,0,22,22,0.3656,0,0.539,0.99,0.0014,-1.1145,0.8902,ABT191115C00055000
ABT,83.94,*,ABT191115P00055000,put,11/15/2019,08/15/2019,55,0,0.19,0.26,0,49,49,0.4718,0.4584,0.4851,-0.0271,0.0032,-2.4399,2.6265,ABT191115P00055000
ABT,83.94,*,ABT191115C00060000,call,11/15/2019,08/15/2019,60,21.63,24.1,24.65,0,1,1,0.3656,0.2583,0.4729,0.9719,0.0039,-2.393,2.516,ABT191115C00060000
ABT,83.94,*,ABT191115P00060000,put,11/15/2019,08/15/2019,60,0.32,0.32,0.39,0,128,128,0.4257,0.4168,0.4345,-0.0445,0.0053,-3.2967,3.9451,ABT191115P00060000
ABT,83.94,*,ABT191115C00065000,call,11/15/2019,08/15/2019,65,21.1,19.25,19.9,0,11,11,0.3495,0.2822,0.4168,0.9395,0.0079,-4.0322,4.8761,ABT191115C00065000
ABT,83.94,*,ABT191115P00065000,put,11/15/2019,08/15/2019,65,0.36,0.51,0.56,0,1170,1170,0.3767,0.3722,0.3811,-0.0707,0.0085,-4.1809,5.6782,ABT191115P00065000
ABT,83.94,*,ABT191115C00067500,call,11/15/2019,08/15/2019,67.5,15.4,16.9,17.55,0,52,52,0.3358,0.2833,0.3882,0.9174,0.0106,-4.8521,6.2552,ABT191115C00067500
ABT,83.94,*,ABT191115P00067500,put,11/15/2019,08/15/2019,67.5,0.57,0.66,0.75,0,1596,1596,0.3591,0.3526,0.3655,-0.0928,0.011,-4.8806,6.9724,ABT191115P00067500
ABT,83.94,*,ABT191115C00070000,call,11/15/2019,08/15/2019,70,17.52,14.7,15.2,0,288,288,0.3254,0.294,0.3567,0.8863,0.0139,-5.8461,7.9592,ABT191115C00070000
ABT,83.94,*,ABT191115P00070000,put,11/15/2019,08/15/2019,70,0.64,0.86,0.92,0,387,387,0.3376,0.334,0.3412,-0.1187,0.014,-5.4633,8.3305,ABT191115P00070000
ABT,83.94,*,ABT191115C00072500,call,11/15/2019,08/15/2019,72.5,13.4,12.45,13,0,155,155,0.3086,0.2801,0.3372,0.8508,0.0177,-6.6296,9.6462,ABT191115C00072500
ABT,83.94,*,ABT191115P00072500,put,11/15/2019,08/15/2019,72.5,1.17,1.13,1.21,6,716,710,0.3205,0.3165,0.3245,-0.1546,0.0177,-6.1884,9.9812,ABT191115P00072500
ABT,83.94,*,ABT191115C00075000,call,11/15/2019,08/15/2019,75,11.57,10.4,10.85,0,100,100,0.2968,0.2776,0.3159,0.802,0.0221,-7.5461,11.5885,ABT191115C00075000
ABT,83.94,*,ABT191115P00075000,put,11/15/2019,08/15/2019,75,1.46,1.49,1.55,59,609,643,0.3024,0.2998,0.305,-0.1992,0.022,-6.8176,11.7178,ABT191115P00075000
ABT,83.94,*,ABT191115C00077500,call,11/15/2019,08/15/2019,77.5,8.79,8.4,8.75,0,408,408,0.2779,0.2649,0.291,0.7463,0.0273,-8.0799,13.3678,ABT191115C00077500
ABT,83.94,*,ABT191115P00077500,put,11/15/2019,08/15/2019,77.5,2.02,1.96,2.05,3,2311,2314,0.2869,0.2835,0.2902,-0.2567,0.0267,-7.4078,13.5145,ABT191115P00077500
ABT,83.94,*,ABT191115C00080000,call,11/15/2019,08/15/2019,80,6.9,6.55,6.95,0,716,716,0.2659,0.2526,0.2792,0.6734,0.0322,-8.6267,15.0784,ABT191115C00080000
ABT,83.94,*,ABT191115P00080000,put,11/15/2019,08/15/2019,80,2.75,2.61,2.71,6,808,814,0.2733,0.27,0.2766,-0.3274,0.0314,-7.8307,15.137,ABT191115P00080000
ABT,83.94,*,ABT191115C00082500,call,11/15/2019,08/15/2019,82.5,5.06,4.9,5.05,1,595,595,0.2456,0.241,0.2502,0.5896,0.0376,-8.5476,16.2758,ABT191115C00082500
ABT,83.94,*,ABT191115P00082500,put,11/15/2019,08/15/2019,82.5,3.45,3.45,3.6,2,1973,1971,0.2619,0.2573,0.2665,-0.4106,0.0353,-7.9792,16.2995,ABT191115P00082500
ABT,83.94,*,ABT191115C00085000,call,11/15/2019,08/15/2019,85,3.75,3.5,3.7,1007,1999,2905,0.2368,0.2308,0.2427,0.4917,0.04,-8.3862,16.7095,ABT191115C00085000
ABT,83.94,*,ABT191115P00085000,put,11/15/2019,08/15/2019,85,4.65,4.55,4.7,0,882,882,0.2521,0.2476,0.2566,-0.5026,0.0376,-7.737,16.7114,ABT191115P00085000
ABT,83.94,*,ABT191115C00087500,call,11/15/2019,08/15/2019,87.5,2.55,2.35,2.53,10,1181,1175,0.2262,0.2206,0.2318,0.3887,0.0403,-7.6512,16.068,ABT191115C00087500
ABT,83.94,*,ABT191115P00087500,put,11/15/2019,08/15/2019,87.5,5.45,5.9,6.05,0,2767,2767,0.2435,0.2389,0.2482,-0.5981,0.0377,-7.0555,16.1894,ABT191115P00087500
ABT,83.94,*,ABT191115C00090000,call,11/15/2019,08/15/2019,90,1.65,1.46,1.66,8,2033,2028,0.217,0.2102,0.2237,0.2883,0.0374,-6.5011,14.3149,ABT191115C00090000
ABT,83.94,*,ABT191115P00090000,put,11/15/2019,08/15/2019,90,5.78,7.5,7.7,0,264,264,0.2378,0.2311,0.2446,-0.6891,0.0352,-6.0525,14.7642,ABT191115P00090000
ABT,83.94,*,ABT191115C00092500,call,11/15/2019,08/15/2019,92.5,1.38,0.89,1.02,0,1147,1147,0.2118,0.2058,0.2177,0.2024,0.0317,-5.2156,11.8288,ABT191115C00092500
ABT,83.94,*,ABT191115P00092500,put,11/15/2019,08/15/2019,92.5,5.56,9.25,9.6,0,6,6,0.2311,0.2172,0.245,-0.7724,0.0309,-4.7135,12.5895,ABT191115P00092500
ABT,83.94,*,ABT191115C00095000,call,11/15/2019,08/15/2019,95,0.59,0.48,0.6,3,524,524,0.2051,0.1984,0.2118,0.1307,0.0246,-3.7874,8.907,ABT191115C00095000
ABT,83.94,*,ABT191115P00095000,put,11/15/2019,08/15/2019,95,7.8,11.4,11.8,0,2,2,0.2397,0.2209,0.2584,-0.8255,0.0253,-3.9165,10.7047,ABT191115P00095000
ABT,83.94,*,ABT191115C00097500,call,11/15/2019,08/15/2019,97.5,0.3,0.26,0.3,6,17,11,0.1988,0.1955,0.2021,0.0774,0.0174,-2.4981,6.082,ABT191115C00097500
ABT,83.94,*,ABT191115P00097500,put,11/15/2019,08/15/2019,97.5,10.6,13.7,14.1,0,1,1,0.2523,0.2304,0.2741,-0.8615,0.0206,-3.3143,9.1621,ABT191115P00097500
ABT,83.94,*,ABT191115C00100000,call,11/15/2019,08/15/2019,100,0.15,0.13,0.17,60,126,95,0.1976,0.1927,0.2025,0.0457,0.0116,-1.6385,4.0261,ABT191115C00100000
ABT,83.94,*,ABT191115P00100000,put,11/15/2019,08/15/2019,100,0,16.05,16.45,0,0,0,0.2644,0.2387,0.29,-0.8889,0.0168,-2.7451,7.8267,ABT191115P00100000
ABT,83.94,*,ABT191115C00105000,call,11/15/2019,08/15/2019,105,0.08,0.01,0.13,0,22,22,0.2019,0.1676,0.2362,0.0165,0.0048,-0.712,1.721,ABT191115C00105000
ABT,83.94,*,ABT191115P00105000,put,11/15/2019,08/15/2019,105,0,20.95,21.3,0,0,0,0.3022,0.2749,0.3295,-0.9145,0.0121,-2.3487,6.4251,ABT191115P00105000
ABT,83.94,*,ABT191115C00110000,call,11/15/2019,08/15/2019,110,0.03,0,0.06,0,1,1,0.2103,0,0.2448,0.0065,0.0021,-0.3272,0.7619,ABT191115C00110000
ABT,83.94,*,ABT191115P00110000,put,11/15/2019,08/15/2019,110,24.54,25.9,26.25,0,0,0,0.3446,0.314,0.3752,-0.926,0.0094,-2.2911,5.7352,ABT191115P00110000
ABT,83.94,*,ABT191115C00115000,call,11/15/2019,08/15/2019,115,0.01,0,0.02,0,2,2,0.2103,0,0.2438,0.0018,0.0007,-0.1044,0.2438,ABT191115C00115000
ABT,83.94,*,ABT191115P00115000,put,11/15/2019,08/15/2019,115,0,30.9,31.25,0,0,0,0.3927,0.3609,0.4244,-0.9293,0.008,-2.5636,5.5312,ABT191115P00115000
ABT,83.94,*,ABT200117C00030000,call,01/17/2020,08/15/2019,30,38.5,53.8,54.15,0,0,0,0.3874,0,0.8382,0.9955,0,0.1955,0.0028,ABT200117C00030000
ABT,83.94,*,ABT200117P00030000,put,01/17/2020,08/15/2019,30,0.1,0.02,0.1,0,148,148,0.6506,0.5893,0.7118,-0.0039,0.0003,-0.4848,0.637,ABT200117P00030000
ABT,83.94,*,ABT200117C00032500,call,01/17/2020,08/15/2019,32.5,0,51.3,51.65,0,0,0,0.3874,0,0.7664,0.9955,0,0.1353,0.0102,ABT200117C00032500
ABT,83.94,*,ABT200117P00032500,put,01/17/2020,08/15/2019,32.5,0.06,0.04,0.11,0,107,107,0.6287,0.5885,0.6688,-0.0055,0.0005,-0.6356,0.8649,ABT200117P00032500
ABT,83.94,*,ABT200117C00035000,call,01/17/2020,08/15/2019,35,41.27,48.8,49.2,0,0,0,0.3874,0,0.7229,0.9954,0,0.069,0.031,ABT200117C00035000
ABT,83.94,*,ABT200117P00035000,put,01/17/2020,08/15/2019,35,0.1,0.05,0.13,0,155,155,0.5977,0.5601,0.6353,-0.0069,0.0006,-0.7368,1.0555,ABT200117P00035000
ABT,83.94,*,ABT200117C00037500,call,01/17/2020,08/15/2019,37.5,35.45,46.35,46.75,0,2,2,0.3874,0,0.6814,0.9952,0.0001,-0.0102,0.0805,ABT200117C00037500
ABT,83.94,*,ABT200117P00037500,put,01/17/2020,08/15/2019,37.5,0.09,0.08,0.15,0,14,14,0.5764,0.5509,0.6019,-0.0093,0.0008,-0.919,1.3663,ABT200117P00037500
ABT,83.94,*,ABT200117C00040000,call,01/17/2020,08/15/2019,40,43.7,43.85,44.3,0,12,12,0.3874,0,0.6415,0.9946,0.0002,-0.1136,0.1835,ABT200117C00040000
ABT,83.94,*,ABT200117P00040000,put,01/17/2020,08/15/2019,40,0.14,0.12,0.17,0,233,233,0.5545,0.54,0.5689,-0.0122,0.001,-1.1134,1.7224,ABT200117P00040000
ABT,83.94,*,ABT200117C00042500,call,01/17/2020,08/15/2019,42.5,44,41.4,41.85,0,17,17,0.3874,0,0.6031,0.9934,0.0003,-0.2567,0.3749,ABT200117C00042500
ABT,83.94,*,ABT200117P00042500,put,01/17/2020,08/15/2019,42.5,0.1,0.12,0.22,0,9,9,0.5247,0.4999,0.5495,-0.0145,0.0013,-1.2284,2.0105,ABT200117P00042500
ABT,83.94,*,ABT200117C00045000,call,01/17/2020,08/15/2019,45,43.15,38.95,39.4,0,6,6,0.3874,0,0.5661,0.9912,0.0006,-0.4586,0.6974,ABT200117C00045000
ABT,83.94,*,ABT200117P00045000,put,01/17/2020,08/15/2019,45,0.18,0.19,0.26,0,577,577,0.5099,0.4964,0.5234,-0.0195,0.0017,-1.5343,2.587,ABT200117P00045000
ABT,83.94,*,ABT200117C00047500,call,01/17/2020,08/15/2019,47.5,26.85,36.5,36.95,0,0,0,0.3874,0,0.5301,0.9876,0.001,-0.7396,1.1964,ABT200117C00047500
ABT,83.94,*,ABT200117P00047500,put,01/17/2020,08/15/2019,47.5,0.18,0.24,0.3,0,334,334,0.4865,0.4768,0.4963,-0.024,0.0021,-1.7438,3.0855,ABT200117P00047500
ABT,83.94,*,ABT200117C00050000,call,01/17/2020,08/15/2019,50,34.3,34.05,34.55,0,323,323,0.3874,0,0.5063,0.9818,0.0017,-1.1176,1.913,ABT200117C00050000
ABT,83.94,*,ABT200117P00050000,put,01/17/2020,08/15/2019,50,0.29,0.3,0.34,0,464,464,0.463,0.4575,0.4685,-0.0293,0.0026,-1.9559,3.6419,ABT200117P00050000
ABT,83.94,*,ABT200117C00052500,call,01/17/2020,08/15/2019,52.5,35.8,31.6,32.15,0,24,24,0.3866,0.2922,0.4809,0.9736,0.0025,-1.5934,2.8559,ABT200117C00052500
ABT,83.94,*,ABT200117P00052500,put,01/17/2020,08/15/2019,52.5,0.34,0.37,0.41,0,655,655,0.4426,0.438,0.4472,-0.0363,0.0033,-2.2277,4.3461,ABT200117P00052500
ABT,83.94,*,ABT200117C00055000,call,01/17/2020,08/15/2019,55,29.42,29.2,29.75,0,247,247,0.3874,0.3197,0.4552,0.9617,0.0036,-2.2073,4.0993,ABT200117C00055000
ABT,83.94,*,ABT200117P00055000,put,01/17/2020,08/15/2019,55,0.44,0.44,0.48,1,1499,1498,0.4201,0.4162,0.424,-0.044,0.0041,-2.4672,5.0804,ABT200117P00055000
ABT,83.94,*,ABT200117C00057500,call,01/17/2020,08/15/2019,57.5,27.73,26.8,27.35,0,190,190,0.3731,0.3187,0.4276,0.9514,0.0046,-2.6191,5.0901,ABT200117C00057500
ABT,83.94,*,ABT200117P00057500,put,01/17/2020,08/15/2019,57.5,0.52,0.52,0.57,0,866,866,0.3985,0.3943,0.4027,-0.0535,0.005,-2.7274,5.9329,ABT200117P00057500
ABT,83.94,*,ABT200117C00060000,call,01/17/2020,08/15/2019,60,24.73,24.3,24.95,8,461,461,0.3402,0.281,0.3994,0.9465,0.0055,-2.6524,5.5371,ABT200117C00060000
ABT,83.94,*,ABT200117P00060000,put,01/17/2020,08/15/2019,60,0.56,0.64,0.68,0,1307,1307,0.3795,0.3766,0.3824,-0.0658,0.0062,-3.0493,6.982,ABT200117P00060000
ABT,83.94,*,ABT200117C00062500,call,01/17/2020,08/15/2019,62.5,25.7,22.05,22.65,0,217,217,0.3413,0.3007,0.382,0.9242,0.0073,-3.4509,7.4277,ABT200117C00062500
ABT,83.94,*,ABT200117P00062500,put,01/17/2020,08/15/2019,62.5,0.74,0.77,0.83,0,3671,3671,0.361,0.3573,0.3646,-0.081,0.0076,-3.3887,8.1793,ABT200117P00062500
ABT,83.94,*,ABT200117C00065000,call,01/17/2020,08/15/2019,65,21.95,19.8,20.3,0,647,647,0.3289,0.3012,0.3566,0.9038,0.0092,-3.9787,8.9852,ABT200117C00065000
ABT,83.94,*,ABT200117P00065000,put,01/17/2020,08/15/2019,65,0.97,0.94,1.01,12,3191,3191,0.3434,0.3397,0.3471,-0.0998,0.0093,-3.7516,9.5507,ABT200117P00065000
ABT,83.94,*,ABT200117C00067500,call,01/17/2020,08/15/2019,67.5,19.5,17.45,18,0,774,774,0.3077,0.2811,0.3343,0.884,0.0113,-4.2839,10.353,ABT200117C00067500
ABT,83.94,*,ABT200117P00067500,put,01/17/2020,08/15/2019,67.5,1.16,1.16,1.23,1,3754,3753,0.3267,0.3235,0.3298,-0.1231,0.0114,-4.1321,11.0999,ABT200117P00067500
ABT,83.94,*,ABT200117C00070000,call,01/17/2020,08/15/2019,70,15.68,15.3,15.65,10,957,957,0.2911,0.2766,0.3056,0.8565,0.0139,-4.6961,12.0746,ABT200117C00070000
ABT,83.94,*,ABT200117P00070000,put,01/17/2020,08/15/2019,70,1.42,1.44,1.52,10,4498,4502,0.3114,0.3083,0.3146,-0.1522,0.0138,-4.532,12.8317,ABT200117P00070000
ABT,83.94,*,ABT200117C00072500,call,01/17/2020,08/15/2019,72.5,15,13.1,13.45,0,973,973,0.274,0.2616,0.2864,0.823,0.0171,-5.0664,13.924,ABT200117C00072500
ABT,83.94,*,ABT200117P00072500,put,01/17/2020,08/15/2019,72.5,1.87,1.8,1.88,2,3652,3652,0.2971,0.2943,0.2998,-0.188,0.0166,-4.9222,14.6898,ABT200117P00072500
ABT,83.94,*,ABT200117C00075000,call,01/17/2020,08/15/2019,75,11.65,11.1,11.4,0,1884,1884,0.263,0.2537,0.2724,0.7773,0.0205,-5.5477,16.0576,ABT200117C00075000
ABT,83.94,*,ABT200117P00075000,put,01/17/2020,08/15/2019,75,2.24,2.28,2.35,18,2461,2459,0.285,0.2829,0.2871,-0.232,0.0196,-5.3066,16.6232,ABT200117P00075000
ABT,83.94,*,ABT200117C00077500,call,01/17/2020,08/15/2019,77.5,9.73,9.2,9.45,0,1969,1969,0.2519,0.245,0.2588,0.723,0.0241,-5.9305,18.0926,ABT200117C00077500
ABT,83.94,*,ABT200117P00077500,put,01/17/2020,08/15/2019,77.5,2.92,2.86,2.93,2,1965,1964,0.2728,0.2709,0.2747,-0.2836,0.0227,-5.5874,18.4452,ABT200117P00077500
ABT,83.94,*,ABT200117C00080000,call,01/17/2020,08/15/2019,80,7.75,7.55,7.65,6,3540,3538,0.2441,0.2416,0.2466,0.6581,0.0273,-6.2532,19.8865,ABT200117C00080000
ABT,83.94,*,ABT200117P00080000,put,01/17/2020,08/15/2019,80,3.57,3.6,3.7,30,3169,3178,0.2633,0.2608,0.2658,-0.3441,0.0255,-5.7945,20.0346,ABT200117P00080000
ABT,83.94,*,ABT200117C00082500,call,01/17/2020,08/15/2019,82.5,6.1,5.85,6.05,5,4260,4261,0.2318,0.227,0.2365,0.5864,0.0306,-6.2696,21.1363,ABT200117C00082500
